baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ala	16075.9542803243	0.398295628631676	0.409933967837834	0.971609234366345	0.331244986786855	0.607282475775901
Arg	21043.3998749294	0.167844945219421	0.259533526731951	0.646717776053547	0.517814616230565	0.651204129429675
Asn	3672.05677452609	-0.382702822783149	0.221524105202049	-1.7275899723603	0.0840617618772936	0.308226460216743
Asp	14924.7953373863	-0.207123543696649	0.332071193693668	-0.623732343034	0.53280337862428	0.651204129429675
Cys	4963.54145625899	-0.289013836043415	0.165773654652667	-1.74342440992185	0.0812595075176456	0.308226460216743
Gln	9323.24557858278	0.015249467688669	0.187380658320572	0.081382293270526	0.935137930320391	0.935137930320391
Glu	50169.1120220021	-0.449606763362965	0.541040972026507	-0.831003170940883	0.405971838033412	0.620800750480169
Gly	60765.1287723379	0.203789859749663	0.153936554905755	1.32385618136271	0.185550813331468	0.476927375278267
His	9133.1095709577	0.107014725336053	0.140897580364231	0.759521384678225	0.447540726728153	0.620800750480169
Ile	2112.25059930897	-0.165906914347195	0.190372135887569	-0.871487382193249	0.383488092393472	0.620800750480169
Leu	30658.8506280256	0.0510217829087687	0.279422182897767	0.182597467315028	0.855113871723285	0.909031920515615
Lys	9188.51805670161	0.0173364901935551	0.104082394042268	0.166565059855509	0.867712287764905	0.909031920515615
Met	536.432367116469	-0.268605384182816	0.217472787143465	-1.23512181781907	0.21678517058103	0.476927375278267
Phe	1570.07571937307	-0.34875381524084	0.463194999462306	-0.752930872841216	0.451491454894668	0.620800750480169
Pro	9852.45348186886	-0.587932113374372	0.246055665468508	-2.38942725523067	0.0168746652871771	0.123747545439299
SeC	453.814329092886	-0.0927956723792101	0.291195719810405	-0.318671141319071	0.749975900478587	0.868393147922575
Ser	32717.8131790822	0.294723886642801	0.145956775970174	2.0192545682362	0.0434607672865341	0.239034220075938
Thr	5931.88827601021	0.177203315556101	0.152598957524867	1.16123542670483	0.24554617141937	0.49109234283874
Trp	2626.0652517447	0.632280470622738	0.225803843467717	2.80013156956354	0.0051081781794531	0.0561899599739842
Tyr	944.733282057747	-0.7953926261256	0.271585396598932	-2.92870174938091	0.00340380856818696	0.0561899599739842
Val	24566.4106485857	0.139104241316533	0.0847687499921316	1.64098493052505	0.100800543376184	0.316801707753723
iMet	8025.72008547401	-0.173864179421766	0.138647625410324	-1.25400041224809	0.20984185559238	0.476927375278267
