baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ala	2729.08439584059	-0.19878738547341	0.179852378401254	-1.10528082664502	0.269037923256131	0.330907602586592
Arg	7903.30597803084	0.203936934554957	0.147148608460395	1.38592499574909	0.165769807394999	0.227933485168124
Asn	1659.38596835791	0.532156098398935	0.183971806360555	2.89259593046553	0.00382072484577608	0.00700466221725615
Asp	11241.9747881224	-0.0076961565714212	0.131737072898323	-0.05842058277218	0.953413620089065	0.953413620089065
Cys	3040.55886495074	-0.925809009081376	0.208645000614033	-4.43724511182516	9.11175175218065e-06	2.00458538547974e-05
Gln	6518.74509555909	0.761476920905318	0.171473209090695	4.44079238350615	8.96282358971287e-06	2.00458538547974e-05
Glu	7869.95328890733	-0.356674969134102	0.152035594436539	-2.34599647836403	0.0189762867658859	0.0321137160653453
Gly	31914.7400129292	-0.856277396769954	0.206038347142999	-4.15591276402379	3.23991438314898e-05	6.47982876629795e-05
His	5605.09774763946	0.158489428990531	0.143904156058049	1.10135407713033	0.270742583934484	0.330907602586592
Ile	2286.03941990521	1.09582308195827	0.141206362050443	7.76043703729733	8.46372148477425e-15	9.31009363325168e-14
Leu	16041.2706884462	-1.20763699176519	0.170078886468046	-7.10045213044172	1.24349401574597e-12	9.11895611547042e-12
Lys	2984.74563572298	0.138322815066805	0.166535663099596	0.830589751722322	0.406205426154991	0.470343125021569
Met	462.509022614422	0.408213806283289	0.194030678183229	2.10386218357595	0.0353904705710751	0.0556135966116894
Phe	1832.77812818475	-0.0892985815431209	0.170667094860797	-0.523232563464893	0.600812423234854	0.66089366555834
Pro	4589.94824088884	1.22231254727696	0.214731668578382	5.69227890496639	1.25354866436836e-08	4.59634510268399e-08
SeC	173.98620737814	-4.31830025591972	0.418669162153289	-10.3143499600256	6.06906057657654e-25	1.33519332684684e-23
Ser	20341.2034766515	-0.933058854733172	0.178052410232909	-5.24036070903306	1.60263019928377e-07	5.03683776917755e-07
Thr	2163.19651537085	0.90833905523424	0.198946474505529	4.56574592483666	4.97721312016036e-06	1.3687336080441e-05
Trp	729.956938198003	-0.311147339712122	0.193026288133382	-1.61194282250881	0.106974382537023	0.156895761054301
Tyr	368.54964383342	2.29487552502952	0.326346419188764	7.03202299793622	2.03560239236682e-12	1.11958131580175e-11
Val	10633.4565490876	-1.34904612718249	0.203076252996426	-6.64305209140445	3.07253186444243e-11	1.35191402035467e-10
iMet	13593.0775556774	-0.0269367987641881	0.23353473051487	-0.115343866433918	0.908172569978344	0.951418882834455
