baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ala	5191.44294044731	-0.473734446496308	0.433765022958919	-1.09214533542778	0.274769225310335	0.671658106314152
Arg	9344.9508292014	0.0498467162174351	0.322012185447447	0.154797608507179	0.876980876620019	0.876980876620019
Asn	2447.32268519204	0.08674003948262	0.320093785743129	0.270983203504699	0.786403950762737	0.876980876620019
Asp	6411.87423046903	-0.230415275413468	0.375944662091577	-0.612896786807791	0.539944588016934	0.876980876620019
Cys	2407.41928992342	0.594481851936008	0.330773087483058	1.79724975952422	0.0722959781911519	0.227215931457906
Gln	4819.54421364631	-0.0792138741766076	0.28386737980478	-0.279052401974064	0.780204610366214	0.876980876620019
Glu	14840.1623241035	0.409636112171268	0.745071905626811	0.549794065616595	0.582460629437791	0.876980876620019
Gly	19718.6564010938	-0.193317956547005	0.240930247641364	-0.802381429644186	0.422332351852633	0.844664703705266
His	3286.83888823985	-0.111425174436364	0.270718104904855	-0.411591143767516	0.680639123965737	0.876980876620019
Ile	3247.29689255208	-0.26573329237232	0.290040851939866	-0.916192634916871	0.359565867766148	0.791044909085526
Leu	15832.1014358182	-0.0804986902728636	0.333921532530389	-0.241070678080748	0.809500338169509	0.876980876620019
Lys	4108.89937013425	-0.0573807443239256	0.261736826637043	-0.219230687027076	0.826470352076525	0.876980876620019
Met	808.458963119323	0.88287991407663	0.315293931229706	2.80018048756356	0.00510740410159359	0.0561814451175294
Phe	1036.41128875865	0.0862182310227706	0.464552527011079	0.18559414922893	0.852763042092052	0.876980876620019
Pro	4948.9792170668	0.608881063905412	0.310954607835667	1.95810272162679	0.0502179604751412	0.227215931457906
SeC	127.51648919572	-0.211496201190181	0.607782602860793	-0.347980018175383	0.727855189990969	0.876980876620019
Ser	13323.4290334154	-0.0449698823103787	0.251757397523642	-0.178623876607859	0.858233045182092	0.876980876620019
Thr	4174.07387397461	0.337133984606153	0.268515144199604	1.255549237683	0.209279445709625	0.575518475701469
Trp	824.44994707251	-0.792458592421234	0.325946433827242	-2.43125406563353	0.0150466594304142	0.110342169156371
Tyr	630.785953546842	0.64111369132627	0.332032751226281	1.93087485785205	0.0534985301008027	0.227215931457906
Val	8383.66930105683	-0.474967435561541	0.262863834920284	-1.80689532930834	0.0707786009393816	0.227215931457906
iMet	14833.6911534796	0.73402371071281	0.24630265416421	2.98016971519696	0.00288088723287667	0.0561814451175294
