baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ala	2873.41104693202	-0.142669145412073	0.15602856774661	-0.914378356941449	0.360518070257754	0.377685597412885
Arg	8313.70297085083	0.268193488265108	0.169045703354662	1.58651466995545	0.112622607015872	0.123884867717459
Asn	1621.25821873506	0.549079585286451	0.336402802197099	1.63220871437553	0.102635525622712	0.118841134931562
Asp	11120.1572356486	-0.313553571562204	0.166402014309452	-1.8843135575216	0.0595225746323254	0.0770292142300681
Cys	2622.83775466168	-1.16593460516689	0.249829055446414	-4.66692956543229	3.05734076123825e-06	1.34522993494483e-05
Gln	6324.04995494317	0.645770116956557	0.245159504304328	2.63408150864481	0.00843652326164788	0.0123735674504169
Glu	8019.12990194786	-0.323767810357029	0.19155127408079	-1.69024096504039	0.0909818641414198	0.111200056172846
Gly	26775.9217629511	-1.38581430057353	0.203883333939706	-6.79709456283151	1.0675003459308e-11	7.82833587015917e-11
His	4532.00321260105	-0.192050336549322	0.335980491236324	-0.571611571382092	0.567585154369215	0.567585154369215
Ile	2529.91268524126	0.909811378348138	0.264247712274808	3.44302461700015	0.000575246949079469	0.00115049389815894
Leu	16755.9621298087	-0.682158621499607	0.156777984704688	-4.35111232476004	1.35448637606368e-05	4.25695718191442e-05
Lys	2901.55690003297	0.505825592626954	0.169967108058391	2.97602046893204	0.00292015370693047	0.00494179858095926
Met	627.355174808671	0.86363935353424	0.166667899916458	5.18179777849927	2.19757399690002e-07	1.20866569829501e-06
Phe	1790.50987474019	-0.35921769276519	0.164094539209086	-2.189089865492	0.0285903089941244	0.039311674866921
Pro	4087.79741736139	0.909051536645471	0.253337921794667	3.58829633639399	0.000332845850848351	0.000813623190962636
SeC	101.980393356736	-4.00772254497622	0.430699515455996	-9.30514755915875	1.33806408012602e-20	2.94374097627724e-19
Ser	22795.9633636802	-1.01295749578405	0.382099945642014	-2.65102758411036	0.0080247287280652	0.0123735674504169
Thr	2295.32576380731	0.946814625697519	0.2200262019594	4.30319033490487	1.68356098500039e-05	4.62979270875108e-05
Trp	723.820086167515	-0.666177940434828	0.188198233543368	-3.53976723315693	0.000400480083261611	0.000881056183175545
Tyr	400.36469217684	3.16703009468325	0.359115651054711	8.81896983710341	1.15517550007623e-18	1.27069305008386e-17
Val	12235.1477163306	-1.56273215772926	0.339544198874487	-4.6024410457	4.17567781077638e-06	1.53108186395134e-05
iMet	30617.8123281432	1.57932421734968	0.479390290508985	3.29444348084909	0.000986167744866214	0.00180797419892139
