baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ala-AGC-11_1	1196.56283136631	0.0737240073660072	0.173854765850859	0.424055141687925	0.671525599297994	0.999545090088658
Ala-AGC-11_2	1021.94085575685	0.126863439208008	0.200719999979174	0.632041845462192	0.527359534053443	0.999545090088658
Ala-AGC-11_3	1008.26752895982	0.213741463131069	0.212103749312449	1.00772128651157	0.313588283011816	0.999545090088658
Ala-AGC-11_4	1149.28495310332	0.025935139668729	0.181650499198423	0.142774942998638	0.886467926904219	0.999545090088658
Ala-AGC-11_5	1164.52299590419	-0.0907402799017857	0.185725290701405	-0.488572555515184	0.625144346862176	0.999545090088658
Ala-AGC-11_6	1090.80292026167	0.0522987683250288	0.18190264083357	0.287509670477402	0.773722098408222	0.999545090088658
Ala-AGC-11_7	1201.99416853367	0.0300162841761065	0.179861107590271	0.166885907566434	0.867459821776694	0.999545090088658
Ala-AGC-11_8	1856.14927098624	0.0411615530612182	0.157630913493714	0.261126146825634	0.793995228736625	0.999545090088658
Ala-AGC-11_9	1673.85673819006	-0.00657906780472723	0.167968199436057	-0.0391685320603307	0.968756022153186	0.999545090088658
Ala-AGC-11_10	1803.0337108649	-0.0278374442291673	0.160678507764083	-0.173249332574334	0.862455448092585	0.999545090088658
Ala-AGC-11_11	1685.53799614245	0.0570894357646419	0.163841815750906	0.348442401611545	0.727507963384479	0.999545090088658
Ala-AGC-11_12	1511.37889679435	-0.0965860149601952	0.169279548825233	-0.570571079793651	0.568290427062864	0.999545090088658
Ala-AGC-11_13	1424.66956411263	0.147294276191987	0.167969625209141	0.876910191402694	0.380535420212067	0.999545090088658
Ala-AGC-11_14	1417.64575710948	-0.0343991860607581	0.175958400311678	-0.195496128629417	0.845004568118824	0.999545090088658
Ala-AGC-11_15	1645.28450217372	-0.0115685559219031	0.169600877900281	-0.0682104719334354	0.945618090990981	0.999545090088658
Ala-AGC-11_16	2082.93060655187	0.0194385930747585	0.15684953808049	0.123931465228691	0.901369539340166	0.999545090088658
Ala-AGC-11_17	2091.59060077581	-0.111122479463225	0.159837486078019	-0.695221641617816	0.486916411752734	0.999545090088658
Ala-AGC-11_18	1818.83569556314	-0.0485814438262867	0.168106153109095	-0.288992656888407	0.772586996882866	0.999545090088658
Ala-AGC-11_19	1627.05451042819	0.0501271242968609	0.168098079085092	0.298201648523814	0.765549263661075	0.999545090088658
Ala-AGC-11_20	1698.49498079051	0.0621330406982732	0.163111360920889	0.380924053036432	0.703259603925848	0.999545090088658
Ala-AGC-11_21	1486.29070014002	0.0820346538397788	0.174355689943628	0.470501730493005	0.637996598164769	0.999545090088658
Ala-AGC-11_22	1448.95087186014	0.0627410656822724	0.173207485241376	0.362230683014874	0.71717965249572	0.999545090088658
Ala-AGC-11_23	1591.53474285693	0.0327211512809653	0.174230679006919	0.187803614538321	0.85103060219574	0.999545090088658
Ala-AGC-11_24	1577.44032378716	0.0110540196843318	0.170857382349503	0.064697348937021	0.948414973643934	0.999545090088658
Ala-AGC-11_25	1943.93058708225	0.051772496531799	0.162511734835143	0.318576972821801	0.750047317319161	0.999545090088658
Ala-AGC-11_26	1903.5822848149	-0.109686912084221	0.163859126226014	-0.669397638145148	0.50324185785155	0.999545090088658
Ala-AGC-11_27	1907.69386093497	0.00548536840239268	0.161073620377492	0.0340550388669305	0.972833261456578	0.999545090088658
Ala-AGC-11_28	1655.63214848613	-0.0177642239477548	0.165593645610709	-0.107276000128147	0.914570023777119	0.999545090088658
Ala-AGC-11_29	1486.97893187147	-0.118592941035232	0.170890245499638	-0.693971388995886	0.487700151775334	0.999545090088658
Ala-AGC-11_30	1516.76714582589	-0.0266447881053869	0.16981929833066	-0.156900825567575	0.875323009208927	0.999545090088658
Ala-AGC-11_31	1511.8995873216	0.04407734316738	0.174146258666419	0.253105312195142	0.800186833969749	0.999545090088658
Ala-AGC-11_32	2004.51817919193	-0.0514904740383124	0.156198733351448	-0.329647193248734	0.741666558890915	0.999545090088658
Ala-AGC-11_33	1693.12929579811	0.0854278429504073	0.16606130546042	0.514435573739172	0.606947493196903	0.999545090088658
Ala-AGC-11_34	1910.03259655052	-0.0248025451844717	0.166563744711119	-0.148907226044228	0.881626839229992	0.999545090088658
Ala-AGC-11_35	1736.26369026904	-0.0823751238243698	0.172820537284192	-0.476651242490408	0.633610487814099	0.999545090088658
Ala-AGC-11_36	1732.08382844103	0.150514785969572	0.164812164858003	0.913250463636898	0.361110828772586	0.999545090088658
Ala-AGC-11_37	2440.69907964066	0.0927207296911887	0.156974932820699	0.590672204950691	0.55474007495145	0.999545090088658
Ala-AGC-11_38	1394.96558785439	0.148919567871032	0.171852081474378	0.86655667242084	0.386184962026333	0.999545090088658
Ala-AGC-11_39	1572.58657701746	-0.0540202460656975	0.172125107861589	-0.313842917728986	0.753640346360625	0.999545090088658
Ala-AGC-11_40	1909.42227344868	0.0162824703798198	0.157187429748034	0.103586338970744	0.917497629259055	0.999545090088658
Ala-AGC-11_41	1936.11786904145	0.133429939602837	0.162273384981645	0.82225399820143	0.410932352114305	0.999545090088658
Ala-AGC-11_42	1880.69339281753	0.149309422015029	0.163730943476116	0.91191938948797	0.361811153789351	0.999545090088658
Ala-AGC-11_43	1407.82391268867	-0.186045763595672	0.171458776968188	-1.08507576506387	0.277888100051455	0.999545090088658
Ala-AGC-11_44	1988.86016680478	-0.0266449692220962	0.162043262666548	-0.164431206726108	0.869391698490304	0.999545090088658
Ala-AGC-11_45	1669.21312290847	-0.0500083299692731	0.168228509745872	-0.297264298690015	0.766264735843649	0.999545090088658
Ala-AGC-11_46	2100.46079653595	-0.102692730511595	0.174140294150174	-0.589712628043657	0.555383327583905	0.999545090088658
Ala-AGC-11_47	1706.79380058041	-0.0439680268224458	0.161906064869596	-0.271565039011102	0.785956484303898	0.999545090088658
Ala-AGC-11_48	1672.69812870885	-0.0281934731667655	0.172075423489233	-0.163843694788463	0.869854192982075	0.999545090088658
