baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ala-AGC-11_1	119.784981665828	-0.424042933848636	0.2777603306268	-1.52665045037832	0.12684795470348	0.999879198522566
Ala-AGC-11_2	108.59987180176	-0.10116552173473	0.325458401362435	-0.310840099107076	0.755922183970465	0.999879198522566
Ala-AGC-11_3	108.1197919669	0.0803929135559101	0.33602933204498	0.239243738237556	0.810916589006418	0.999879198522566
Ala-AGC-11_4	133.806751396414	0.662895999105454	0.271966765605757	2.43741546004334	0.014792672714393	0.457321759985447
Ala-AGC-11_5	140.129856161213	1.38829921483206	0.2849115104422	4.87273825012312	1.10062002742794e-06	0.000262340645109075
Ala-AGC-11_6	114.356134825968	-0.382636208073325	0.30824632916793	-1.2413325703057	0.21448291743009	0.999879198522566
Ala-AGC-11_7	123.874702250454	-0.610019026895504	0.290492323799847	-2.09994886927138	0.0357333391937351	0.759504158531809
Ala-AGC-11_8	176.207463917008	-0.78472955619865	0.289077191121472	-2.71460212116459	0.00663554385323615	0.2894361919712
Ala-AGC-11_9	160.110662189788	-0.659557906177827	0.245781022585442	-2.68351843946187	0.00728519576479541	0.30013207737188
Ala-AGC-11_10	168.871964365493	-0.786409563090663	0.229959111126381	-3.41977997409491	0.000626718040119076	0.0597530885679244
Ala-AGC-11_11	161.780733935047	-0.774753962466076	0.247314278890609	-3.13266975906702	0.00173224222843483	0.128455384806378
Ala-AGC-11_12	150.210207505957	-0.569651091403467	0.243662237015713	-2.33787187698984	0.0193938955536583	0.521914753730306
Ala-AGC-11_13	149.001277977097	-0.309055893462279	0.294558964937038	-1.04921570975896	0.294078849867851	0.999879198522566
Ala-AGC-11_14	147.13101415887	-0.276232904420349	0.277954118355653	-0.993807560954712	0.320316564410514	0.999879198522566
Ala-AGC-11_15	169.862355852144	-0.070134661657605	0.25237792480603	-0.277895389271896	0.781092663384335	0.999879198522566
Ala-AGC-11_16	214.426267375265	0.548246533535566	0.246905667538829	2.22046961902706	0.0263869057710529	0.647449298220615
Ala-AGC-11_17	213.88018530713	0.359519509683061	0.237310882112077	1.51497270788142	0.129779315810528	0.999879198522566
Ala-AGC-11_18	191.615937566316	0.242449426956215	0.252487631666656	0.960242786372627	0.336933037540137	0.999879198522566
Ala-AGC-11_19	172.296908037944	0.18493469637701	0.254556451373689	0.72649777830822	0.467533668984725	0.999879198522566
Ala-AGC-11_20	172.294445808781	-0.248228368503298	0.261042784671477	-0.950910667060552	0.341649726354963	0.999879198522566
Ala-AGC-11_21	156.027386758714	-0.204001325416645	0.275464611333531	-0.740571808585755	0.458953106549869	0.999879198522566
Ala-AGC-11_22	159.816060602068	-0.0511001577612435	0.270813496209301	-0.188691326231948	0.850334750134837	0.999879198522566
