baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ala-AGC-11_1	130.180003329338	0.22339482613072	0.249062077016731	0.896944363455672	0.36974860580966	0.999897205839498
Ala-AGC-11_2	113.209898992824	0.113427001306647	0.321306261818211	0.353018334173712	0.724074695638016	0.999897205839498
Ala-AGC-11_3	115.441257011759	0.226238782040996	0.366241362800889	0.617731378866655	0.536752423927439	0.999897205839498
Ala-AGC-11_4	130.818607114464	-0.137186942807929	0.288766393481472	-0.475079323303358	0.634730435492987	0.999897205839498
Ala-AGC-11_5	129.564560182294	0.335496263122347	0.327938692414163	1.02304568165637	0.306286247450501	0.999897205839498
Ala-AGC-11_6	124.533299991868	-0.119668483493407	0.301097033177374	-0.397441589611783	0.691041851555868	0.999897205839498
Ala-AGC-11_7	137.938310043641	-0.0801934359412673	0.25554740977509	-0.31381040415102	0.753665041905216	0.999897205839498
Ala-AGC-11_8	202.202241902961	-0.0037827679387384	0.221395852135418	-0.0170859928144663	0.986368013397497	0.999897205839498
Ala-AGC-11_9	189.370924912456	0.017774889964358	0.241393173779362	0.0736346007058368	0.941301138479584	0.999897205839498
Ala-AGC-11_10	208.745901115977	0.111745916050867	0.221760281200384	0.503904105126437	0.614328765682356	0.999897205839498
Ala-AGC-11_11	194.099456461986	0.0410798061222215	0.221600615192704	0.185377671837682	0.852932820184793	0.999897205839498
Ala-AGC-11_12	179.427203174712	0.0830784046255596	0.254543638021359	0.326381775916114	0.744135523989664	0.999897205839498
Ala-AGC-11_13	172.841297223551	-0.225128122430672	0.241643545212416	-0.931653780500422	0.351515479815875	0.999897205839498
Ala-AGC-11_14	170.131002802004	-0.119204923168558	0.220055894771018	-0.541702930942152	0.588023170325133	0.999897205839498
Ala-AGC-11_15	176.178913130474	-0.0421666358377873	0.248415722959794	-0.169742218147005	0.865212870542289	0.999897205839498
Ala-AGC-11_16	213.381089774253	-0.0839206211835017	0.265967816916246	-0.315529232658734	0.752359859313849	0.999897205839498
Ala-AGC-11_17	214.001245482894	-0.0934522698283077	0.189732451526671	-0.492547632607651	0.622332257684456	0.999897205839498
Ala-AGC-11_18	192.601220187721	-0.0881170471739634	0.242283892448056	-0.363693377564731	0.716086989131738	0.999897205839498
Ala-AGC-11_19	177.549185707778	0.113578322570008	0.343830621553715	0.330332191056066	0.74114897186928	0.999897205839498
Ala-AGC-11_20	187.230143853971	0.121267917928462	0.220449575168193	0.55009367940918	0.582255121676608	0.999897205839498
Ala-AGC-11_21	172.72573259315	0.148503663331948	0.239273094345998	0.620645057221547	0.53483318689716	0.999897205839498
Ala-AGC-11_22	167.610108947594	0.0232148588438004	0.227328359285259	0.102120381798338	0.918661123252216	0.999897205839498
Ala-AGC-11_23	188.428518951071	0.0928434596299372	0.259391660130509	0.357927697379416	0.720397422517692	0.999897205839498
Ala-AGC-11_24	185.465951719043	0.0895098034268171	0.233265018959813	0.383725788915816	0.701181696426321	0.999897205839498
Ala-AGC-11_25	231.413425378446	0.205959310521835	0.21064214409886	0.977768771785636	0.328188699353073	0.999897205839498
Ala-AGC-11_26	221.668397872342	-0.15446640757197	0.212759833390586	-0.726013012467439	0.467830793461554	0.999897205839498
Ala-AGC-11_27	221.093574303683	0.1465277863754	0.23351724280787	0.627481656658469	0.530343556545815	0.999897205839498
Ala-AGC-11_28	190.873359598547	-0.257056326249629	0.219559837699529	-1.17078027084997	0.241687110035162	0.999897205839498
Ala-AGC-11_29	181.290611735134	-0.025081069518111	0.240309941110882	-0.104369671109604	0.91687599015679	0.999897205839498
Ala-AGC-11_30	187.637993750856	-0.117641730992884	0.234159833229262	-0.502399277324832	0.615386687293149	0.999897205839498
Ala-AGC-11_31	185.926707941972	-0.0696351856342255	0.237122672900578	-0.293667344342996	0.769012109996926	0.999897205839498
Ala-AGC-11_32	229.096897387205	0.156782960667439	0.229731863810054	0.682460665522087	0.494947706758349	0.999897205839498
Ala-AGC-11_33	196.095722590314	-0.0789871732597011	0.252146149035658	-0.313259486856295	0.754083526991215	0.999897205839498
Ala-AGC-11_34	225.189178369337	0.046688246757227	0.24169951554653	0.193166488777008	0.846828582519701	0.999897205839498
Ala-AGC-11_35	209.185300585845	-0.0954962146071578	0.221619182724037	-0.430902295700959	0.666539414156033	0.999897205839498
Ala-AGC-11_36	199.835104174514	0.0368108986381335	0.235170294845908	0.156528691951734	0.875616305067586	0.999897205839498
Ala-AGC-11_37	286.016329551972	-0.0590722148358281	0.235596607657816	-0.250734573061534	0.802019328878622	0.999897205839498
Ala-AGC-11_38	168.210847503316	-0.0781377847985861	0.270268778609879	-0.289111399402054	0.772496130463656	0.999897205839498
Ala-AGC-11_39	205.190551827369	-0.0516913281997884	0.24333540629802	-0.2124283062058	0.831772904505627	0.999897205839498
Ala-AGC-11_40	241.757861757789	-0.0878227541390907	0.234040391700098	-0.37524614234806	0.707477416532717	0.999897205839498
Ala-AGC-11_41	242.991859825174	-0.0761539800988086	0.243323210537687	-0.312974581958402	0.754299973390551	0.999897205839498
Ala-AGC-11_42	234.398668860073	-0.0836746483339112	0.254924053794948	-0.328233633069464	0.742735019732735	0.999897205839498
Ala-AGC-11_43	173.413320874504	-0.00970709235935504	0.245057595596889	-0.0396114731139486	0.968402880396823	0.999897205839498
Ala-AGC-11_44	246.64289283687	0.0535086584880462	0.226642928435439	0.236092336334635	0.813361020581648	0.999897205839498
Ala-AGC-11_45	206.672756376376	-0.0203146957733294	0.252395575019819	-0.0804875274526277	0.935849515701875	0.999897205839498
Ala-AGC-11_46	258.944751152699	0.0909531646297854	0.255093508896192	0.356548330152917	0.721429964743253	0.999897205839498
Ala-AGC-11_47	189.515455898628	-0.0458746413173977	0.250397853050331	-0.183207007402642	0.854635596314179	0.999897205839498
Ala-AGC-11_48	185.328069347028	-0.244345823607215	0.266441467911237	-0.917071300960617	0.359105278603699	0.999897205839498
Ala-AGC-11_49	160.681479938578	-0.243551607776191	0.254239685528198	-0.957960623929338	0.338082614510769	0.999897205839498
Ala-AGC-11_50	208.474966495094	-0.00618293671390044	0.284726385020397	-0.0217153626751434	0.982675009020028	0.999897205839498
Ala-AGC-11_51	149.11063326845	-0.543134639840125	0.28640440589607	-1.89639065830997	0.0579084062288696	0.999897205839498
Ala-AGC-11_52	148.7746252527	-0.47107227722256	0.302774943480176	-1.5558496083194	0.119743858475724	0.999897205839498
Ala-AGC-11_53	155.132962760436	-0.271506466233718	0.301966614540846	-0.899127430515972	0.368584788752912	0.999897205839498
Ala-AGC-11_54	306.714200157702	0.0292618881381995	0.206075041338269	0.141996274503551	0.887082948384962	0.999897205839498
Ala-AGC-11_55	225.548509961452	-0.0520580864308911	0.229538206476718	-0.226794864480094	0.820583257215569	0.999897205839498
Ala-AGC-11_56	293.881457860303	-0.00127577863819069	0.210556592179425	-0.00605907715823752	0.995165585463253	0.999897205839498
Ala-AGC-11_57	311.82458211618	0.154419641696936	0.271515317197073	0.568732708309248	0.569537547232361	0.999897205839498
Ala-AGC-11_58	304.755554533579	-0.136752294501876	0.231436568751809	-0.590884557437973	0.554597773647547	0.999897205839498
Ala-AGC-11_59	172.341960132008	-0.0906668658588158	0.249516548676241	-0.363370150556467	0.716328396506983	0.999897205839498
Ala-AGC-11_60	160.281511004717	-0.204067801496669	0.273574377695426	-0.745931703165056	0.45570867281142	0.999897205839498
Ala-AGC-11_61	153.533587687023	-0.0324025049198952	0.310948367102355	-0.104205419124228	0.917006333548818	0.999897205839498
Ala-AGC-11_62	157.9365736465	0.220579880757534	0.288671092609147	0.764121820317471	0.444794650124268	0.999897205839498
Ala-AGC-11_63	169.854118802688	0.137527565873057	0.280773996273644	0.489815893559538	0.624264182982811	0.999897205839498
Ala-AGC-11_64	311.554315532652	0.121816213284806	0.260922140021347	0.466868059854329	0.640594278284711	0.999897205839498
Ala-AGC-11_65	166.157829940457	-0.193400855831778	0.262181679877123	-0.737659686681463	0.46072127535033	0.999897205839498
Ala-AGC-11_66	190.901160225611	-0.0667854342323875	0.258246819940405	-0.258610867881353	0.795935497091242	0.999897205839498
Ala-AGC-11_67	199.678960651762	0.00754812733069905	0.246859840769428	0.0305765705234703	0.975607227425154	0.999897205839498
Ala-AGC-11_68	221.095007337892	0.134664711540126	0.22918000952769	0.587593620480477	0.556805094099103	0.999897205839498
Ala-AGC-11_69	208.093312949961	0.00445016834123174	0.213300282787847	0.0208633963493521	0.983354625745745	0.999897205839498
Ala-AGC-11_70	199.68055350725	-0.0546491964107067	0.221029834319039	-0.247248053997203	0.804716257750787	0.999897205839498
Ala-AGC-11_71	198.332596775572	0.0597936393039637	0.261378665740439	0.228762508732604	0.819053507793356	0.999897205839498
Ala-AGC-11_72	200.552515974702	-0.0384660018014234	0.269011412492798	-0.142990222775226	0.886297902939193	0.999897205839498
Ala-AGC-11_73	208.664158515718	0.0393486591800347	0.281978513087291	0.139544884995736	0.889019589781216	0.999897205839498
Ala-AGC-11_C1	159.906791955505	0.113632568848019	0.280410936216383	0.405235866978929	0.685304142967885	0.999897205839498
Ala-AGC-11_C2	157.573263274693	-0.179200392900357	0.290570919387203	-0.61671826374876	0.53742057247087	0.999897205839498
Ala-AGC-11_A	161.929134256122	-0.0325721159266227	0.317599814007719	-0.102557100130515	0.91831449237164	0.999897205839498
Ala-AGC-2_1	584.990227969726	0.0658709564838331	0.434766344679891	0.151508867440814	0.879574316379556	0.999897205839498
Ala-AGC-2_2	519.062413105223	0.149336225484558	0.423138702258757	0.352924997612808	0.724144669798894	0.999897205839498
Ala-AGC-2_3	509.605771663407	0.320991042493514	0.408775981804018	0.785249272907157	0.43230743129264	0.999897205839498
Ala-AGC-2_4	553.04513696658	0.200810484231863	0.405281842429149	0.495483545545144	0.620258834131131	0.999897205839498
Ala-AGC-2_5	768.482901521251	-0.0410291100219448	0.440789095773886	-0.0930810458228569	0.925839175296479	0.999897205839498
Ala-AGC-2_6	557.475874101229	0.131484174964232	0.434998512820002	0.302263504562001	0.76245119704937	0.999897205839498
Ala-AGC-2_7	633.239422922947	0.0940633710718945	0.446972766830423	0.210445418719618	0.833320047230066	0.999897205839498
Ala-AGC-2_8	901.651655433319	0.0295229413787922	0.430015853863789	0.0686554719169581	0.945263862787353	0.999897205839498
Ala-AGC-2_9	991.925597108726	0.102877431173223	0.45443533135919	0.22638519515092	0.820901841618098	0.999897205839498
Ala-AGC-2_10	964.807498139401	0.00305920172029571	0.452638189112469	0.00675860277342964	0.994607456248587	0.999897205839498
Ala-AGC-2_11	852.225484243328	0.042921792539009	0.451382529036183	0.095089618622719	0.924243643850164	0.999897205839498
Ala-AGC-2_12	808.140627420596	-0.0111568430487039	0.438980351698125	-0.0254153585816437	0.979723660688564	0.999897205839498
Ala-AGC-2_13	819.988879026042	-0.113494634131675	0.446780061949676	-0.254027974382749	0.799473946368161	0.999897205839498
Ala-AGC-2_14	917.491036828688	-0.00267382890658491	0.462172896407235	-0.00578534337986994	0.99538398958807	0.999897205839498
Ala-AGC-2_15	789.140275064071	0.0492422583585552	0.452938418035427	0.108717336392303	0.913426690908397	0.999897205839498
Ala-AGC-2_16	1001.0212280718	0.0848696264614328	0.442224552472993	0.191915229461656	0.847808607801182	0.999897205839498
Ala-AGC-2_18	821.877281472051	0.0655961148955967	0.476622252956661	0.137627050538829	0.890535175722759	0.999897205839498
Ala-AGC-2_19	764.662803374243	0.053835036008483	0.452073237874661	0.119084766578041	0.90520819936758	0.999897205839498
Ala-AGC-2_20	902.113320890637	0.112748178777472	0.471502082904396	0.239125515804633	0.81100825687115	0.999897205839498
Ala-AGC-2_21	683.348267043374	0.12729065376458	0.471100732197696	0.270198378106452	0.787007640391357	0.999897205839498
Ala-AGC-2_22	659.831400957897	-0.0163622002523196	0.476847483892075	-0.034313277945329	0.972627336835952	0.999897205839498
Ala-AGC-2_23	778.675988999484	-0.0852112639981824	0.456354718672362	-0.186721557840096	0.851878952649649	0.999897205839498
Ala-AGC-2_24	724.18588659007	-0.145436427687994	0.448806917882656	-0.32405121644319	0.74589925933647	0.999897205839498
Ala-AGC-2_25	1122.52883186736	-0.101578432218711	0.452788966439014	-0.22433945998636	0.822493173951769	0.999897205839498
Ala-AGC-2_26	1006.8526775909	0.0384178893754463	0.441146413855439	0.0870864823306388	0.930602770098879	0.999897205839498
Ala-AGC-2_27	965.757100403176	-0.0850278142366314	0.456311890402989	-0.186337055914847	0.852180449884956	0.999897205839498
Ala-AGC-2_28	921.674745996288	-0.184406794624582	0.448414252162723	-0.411242046244471	0.680895060155492	0.999897205839498
Ala-AGC-2_29	723.002701845194	0.0989932545585779	0.448145131002832	0.220895526270824	0.825173780903878	0.999897205839498
