baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ala-AGC-11_1	108.280519955188	0.116574354271478	0.623066731723698	0.187097702920164	0.851584029162555	0.999852930663829
Ala-AGC-11_2	97.9363568882453	-0.229728176837626	0.743898081568081	-0.3088167351546	0.757460938155728	0.999852930663829
Ala-AGC-11_3	106.812829098986	-0.585107535558404	0.690496647633582	-0.847372014858639	0.396787797948463	0.999852930663829
Ala-AGC-11_4	152.942953433922	-0.201181549157854	0.606876142760983	-0.331503473250042	0.740264217895473	0.999852930663829
Ala-AGC-11_5	151.118372429833	-0.0318760515767627	0.589452232211912	-0.0540774126126357	0.956873488033449	0.999852930663829
Ala-AGC-11_6	118.534812794771	0.625961904983772	0.59126039607485	1.05869073785306	0.289740647423736	0.999852930663829
Ala-AGC-11_7	131.613664277259	-0.0644198985984246	0.576528303926906	-0.11173761662635	0.911031452324463	0.999852930663829
Ala-AGC-11_8	159.00494655725	-0.394577678241204	0.547164829693745	-0.721131287736558	0.470828742592711	0.999852930663829
Ala-AGC-11_9	190.351703452259	0.265926319887137	0.5375089316053	0.494738420611791	0.620784777260176	0.999852930663829
Ala-AGC-11_10	157.735927681575	-0.145604044635784	0.549275931666719	-0.265083605964609	0.790945056256942	0.999852930663829
Ala-AGC-11_11	207.343441972101	0.134294732741864	0.563831802173385	0.238182259716819	0.81173973592551	0.999852930663829
Ala-AGC-11_12	167.821457596006	0.568134824581088	0.535196931917066	1.06154350053174	0.288442974733438	0.999852930663829
Ala-AGC-11_13	167.514477523706	0.000967495007605134	0.543053715081973	0.00178158252256702	0.998578503563428	0.999852930663829
Ala-AGC-11_14	136.262475185881	0.272437021530881	0.582030844712956	0.468080040784162	0.639727351923758	0.999852930663829
Ala-AGC-11_15	154.812677168006	0.0618073007794327	0.559782768911994	0.110413010567586	0.912081835276178	0.999852930663829
Ala-AGC-11_16	197.118181145835	-0.153245279694957	0.533876756166941	-0.287042426786301	0.774079834599541	0.999852930663829
Ala-AGC-11_17	190.158451549739	0.102583552934016	0.539791791401337	0.19004281756064	0.849275578315038	0.999852930663829
Ala-AGC-11_18	157.038770656653	0.361664552625735	0.563821685514101	0.641452008529902	0.521229051837363	0.999852930663829
Ala-AGC-11_19	146.837315425826	0.136974004312027	0.555526068171397	0.246566294832751	0.805243892096614	0.999852930663829
Ala-AGC-11_20	167.992645086148	0.275355018484303	0.538719618027042	0.511128626599376	0.609260992018291	0.999852930663829
Ala-AGC-11_21	159.800635571004	0.320505561485437	0.543587352458144	0.589611881211155	0.555450884376842	0.999852930663829
Ala-AGC-11_22	121.646948154641	-0.0403391382430181	0.583701399852098	-0.0691092025018947	0.944902696006931	0.999852930663829
Ala-AGC-11_23	171.299848474562	0.287787410439401	0.534413859485261	0.538510379795526	0.590224741061399	0.999852930663829
Ala-AGC-11_24	148.662289842932	0.328693806416569	0.562522962555863	0.584320691413423	0.559004573690679	0.999852930663829
Ala-AGC-11_25	232.197517859533	0.0290589741408898	0.505009983848178	0.0575413854582841	0.954113939873696	0.999852930663829
Ala-AGC-11_26	204.02215608655	-0.0556641761822923	0.530946283466816	-0.104839562712131	0.916503116511194	0.999852930663829
Ala-AGC-11_27	171.030756038824	0.23812319325485	0.547029946160533	0.435301933516031	0.663343281627484	0.999852930663829
Ala-AGC-11_28	128.338801126601	0.386398665353684	0.606472500630164	0.637124791234872	0.524043561433039	0.999852930663829
Ala-AGC-11_29	117.439652192194	0.00549210740463126	0.625952670038135	0.00877399788756658	0.992999452369681	0.999852930663829
Ala-AGC-11_30	116.629049108212	0.0598723018223005	0.613612023874505	0.0975735472787044	0.922270930464968	0.999852930663829
Ala-AGC-11_31	170.827954400622	-0.0262334859834263	0.578590906919537	-0.0453403011863692	0.963836064751139	0.999852930663829
Ala-AGC-11_32	216.254744704057	0.214338029331441	0.520139651095614	0.412077850400296	0.680282362870239	0.999852930663829
Ala-AGC-11_33	198.563542980034	0.020617767704847	0.526921908130055	0.0391286970359906	0.968787781557302	0.999852930663829
Ala-AGC-11_34	195.814995832271	0.0975789906593059	0.537780128981146	0.181447743047283	0.856016147222684	0.999852930663829
Ala-AGC-11_35	150.788830943947	0.173823517674183	0.572968634084089	0.303373530999732	0.761605214962757	0.999852930663829
Ala-AGC-11_36	229.496480655219	0.155997936583576	0.523259473474695	0.298127304886952	0.765606002314983	0.999852930663829
Ala-AGC-11_37	240.994769299908	-0.0144960196508519	0.540162601833027	-0.026836400005591	0.978590220658787	0.999852930663829
Ala-AGC-11_38	138.250323218316	0.0516685536449318	0.583008175757322	0.0886240635953602	0.929380683347522	0.999852930663829
Ala-AGC-11_39	134.15681212209	-0.085152048127234	0.5688034278766	-0.149703823771096	0.880998291247973	0.999852930663829
Ala-AGC-11_40	198.119042610666	0.142491843322017	0.540041087649008	0.26385370776571	0.791892647691661	0.999852930663829
Ala-AGC-11_41	214.026504770506	-0.0669307892716687	0.5455447333869	-0.122686161510795	0.902355622588364	0.999852930663829
Ala-AGC-11_42	171.6692079766	-0.273820240867074	0.531044716827323	-0.515625581406755	0.606115939906952	0.999852930663829
Ala-AGC-11_43	129.261092038328	-0.125418044263789	0.587749205545222	-0.213387007724571	0.831025113481166	0.999852930663829
Ala-AGC-11_44	187.17456500725	-0.0567683408142251	0.529910187330788	-0.107128230729387	0.914687251154098	0.999852930663829
Ala-AGC-11_45	196.261089797102	0.0496210829816061	0.536564512924134	0.092479248601784	0.926317277775624	0.999852930663829
Ala-AGC-11_46	214.138618572068	0.176046629487428	0.54317826868675	0.324104699389132	0.745858769207248	0.999852930663829
Ala-AGC-11_47	224.385115579541	-0.197536912164431	0.53502883864759	-0.369207971412815	0.71197271465382	0.999852930663829
Ala-AGC-11_48	173.622648179334	0.335809836973104	0.5506987095436	0.609788676010176	0.54200180380348	0.999852930663829
Ala-AGC-11_49	140.787529935	-0.400968489986858	0.579152169970651	-0.692337024321566	0.488725704143144	0.999852930663829
Ala-AGC-11_50	204.386666609463	-0.137171214010928	0.518932084002418	-0.264333654132453	0.791522829961166	0.999852930663829
Ala-AGC-11_51	143.779624176094	-0.0746798180854849	0.563089378188893	-0.132625158595041	0.89448983450114	0.999852930663829
Ala-AGC-11_52	142.090495455458	-0.0980073006644082	0.565210721823823	-0.173399578033761	0.862337356761671	0.999852930663829
Ala-AGC-11_53	126.818663951609	0.027715569625157	0.61717948784614	0.0449068223603478	0.964181578875194	0.999852930663829
Ala-AGC-11_54	227.162452713676	0.124196618228961	0.526946474735182	0.235691145464777	0.8136723412544	0.999852930663829
Ala-AGC-11_55	223.455073446412	0.227747298051935	0.527750981447754	0.431543106612832	0.666073516238726	0.999852930663829
Ala-AGC-11_56	201.440091681876	0.100421299677061	0.513287683358353	0.19564330673205	0.844889361370564	0.999852930663829
Ala-AGC-11_57	234.167313440113	0.20055989797772	0.537878284475715	0.372872271973596	0.709243509939858	0.999852930663829
Ala-AGC-11_58	223.197992249929	0.314652916153777	0.546441583328397	0.575821690284282	0.564735711029654	0.999852930663829
Ala-AGC-11_59	173.991039665668	0.0454568075456089	0.552156957319931	0.0823258802465296	0.93438757480876	0.999852930663829
Ala-AGC-11_60	132.40431058022	0.0783782286157523	0.590557644381846	0.132719014581198	0.894415604436568	0.999852930663829
Ala-AGC-11_61	126.360914828402	-0.172177074509845	0.600391819147911	-0.28677451793764	0.774284975531226	0.999852930663829
Ala-AGC-11_62	141.247403754455	0.315650927613613	0.575868399643478	0.548130315553057	0.583602425998466	0.999852930663829
Ala-AGC-11_63	139.496946315163	-0.0442119693492576	0.577624847426524	-0.07654097559382	0.938988715760536	0.999852930663829
Ala-AGC-11_64	247.913177411881	0.0904987600135585	0.581281607027846	0.155688325450874	0.876278699893971	0.999852930663829
Ala-AGC-11_65	136.883900266664	-0.0278799600171259	0.579461693448094	-0.0481135514777962	0.961625746196529	0.999852930663829
Ala-AGC-11_66	199.036012329201	-0.0323113779722212	0.543451207155121	-0.0594558951140546	0.95258899389578	0.999852930663829
Ala-AGC-11_67	202.492012783033	-0.163496105727745	0.534005904804469	-0.306169097114405	0.759475900229184	0.999852930663829
Ala-AGC-11_68	221.066021696779	-0.327771506055405	0.552735849688221	-0.592998457111638	0.553182184814942	0.999852930663829
Ala-AGC-11_69	200.167143024858	-0.411221588767788	0.534687152941624	-0.769088216362447	0.441840943005816	0.999852930663829
Ala-AGC-11_70	186.422197506188	0.302798443632957	0.547559522262516	0.552996398239581	0.580265876489812	0.999852930663829
Ala-AGC-11_71	153.73607779174	0.188657792524039	0.57078363568107	0.330524178919265	0.741003926090141	0.999852930663829
Ala-AGC-11_72	131.027266147193	0.296507510562912	0.603052056976908	0.491678134801993	0.622946897781494	0.999852930663829
Ala-AGC-11_73	141.649677119269	0.128827268474505	0.591794032135576	0.217689367379413	0.827671148622506	0.999852930663829
Ala-AGC-11_C1	128.529768533211	0.347967029743782	0.60318367224043	0.576884033434315	0.564017797182603	0.999852930663829
Ala-AGC-11_C2	116.333000335575	-0.404555421073827	0.663643715805094	-0.609597305661282	0.542128596878223	0.999852930663829
Ala-AGC-11_A	106.599200010472	0.0751862576359982	0.915174239543248	0.0821551289222506	0.934523354702995	0.999852930663829
Ala-AGC-2_1	562.270679292278	0.414408069254712	0.439607789404144	0.942676811565172	0.345846237648824	0.999852930663829
Ala-AGC-2_2	455.106600114528	-0.0249460764802054	0.469665164076545	-0.0531145982037104	0.957640600187034	0.999852930663829
Ala-AGC-2_3	458.760727986687	-0.720619940049086	0.474319588703093	-1.51927088235896	0.128694325809662	0.999852930663829
Ala-AGC-2_4	486.305826529443	-0.136970599343586	0.447179454539792	-0.306298954375144	0.759377035270986	0.999852930663829
Ala-AGC-2_5	675.301965998002	-0.396851565212696	0.422915803919532	-0.938370147283984	0.348054221923182	0.999852930663829
Ala-AGC-2_6	518.295952565274	0.00452042672075121	0.446994681826513	0.0101129317742211	0.991931185407943	0.999852930663829
Ala-AGC-2_7	541.829916022678	-0.0544195010571942	0.447380997772427	-0.121640170968719	0.903183997865902	0.999852930663829
Ala-AGC-2_8	689.681850335875	-0.147474673479748	0.427471927728689	-0.344992650776704	0.73009989578023	0.999852930663829
Ala-AGC-2_9	841.727155758557	0.015242533935692	0.412043312443468	0.0369925526646747	0.970490943790459	0.999852930663829
Ala-AGC-2_10	769.482184189656	0.215384680636847	0.419116980637184	0.513901107775201	0.607321132965417	0.999852930663829
Ala-AGC-2_11	908.34997783193	0.254950056557872	0.425633546584151	0.598989573552016	0.549179837456244	0.999852930663829
Ala-AGC-2_12	711.783307509915	0.0209961798122845	0.424525370967328	0.0494580094575793	0.96055429982063	0.999852930663829
Ala-AGC-2_13	831.438427976767	-0.0368954390539396	0.410847757135215	-0.0898031896564469	0.928443613455095	0.999852930663829
Ala-AGC-2_14	729.27568354032	-0.157139868864142	0.416590815494342	-0.377204352615584	0.7060217458874	0.999852930663829
Ala-AGC-2_15	681.255222635874	0.184286074888489	0.420651129611064	0.438097182952726	0.661315836427398	0.999852930663829
Ala-AGC-2_16	773.876258368902	0.10005500745758	0.408420537181689	0.244980353211449	0.806471643782709	0.999852930663829
Ala-AGC-2_18	669.651337069651	0.361465784523133	0.420691801938549	0.859217562256972	0.390220495843514	0.999852930663829
Ala-AGC-2_19	628.938241965927	0.125643919635062	0.411154534190039	0.30558806771419	0.759918306727715	0.999852930663829
Ala-AGC-2_20	764.176987624314	0.167146663751575	0.410298866650742	0.407377834396641	0.683730504206566	0.999852930663829
Ala-AGC-2_21	634.996647659485	0.186922775116067	0.417717668795609	0.447485919508779	0.654524252093291	0.999852930663829
Ala-AGC-2_22	562.795769711954	0.13784771444031	0.43027364073888	0.32037220361348	0.748686194299243	0.999852930663829
Ala-AGC-2_23	593.205514694964	0.0315258495175356	0.438059015061298	0.0719671287055334	0.942628067488389	0.999852930663829
Ala-AGC-2_24	580.894199801248	0.0125260505770185	0.431864781717917	0.0290045660291887	0.976860948963054	0.999852930663829
Ala-AGC-2_25	975.634424073794	-0.0683163122148259	0.403615297711607	-0.169260958645922	0.865591383335346	0.999852930663829
Ala-AGC-2_26	984.551226503899	0.185293415184395	0.407966547392728	0.454187767032826	0.649693686963564	0.999852930663829
Ala-AGC-2_27	875.296578833401	-0.0326392421270201	0.408740429609551	-0.0798532265530932	0.93635399077667	0.999852930663829
Ala-AGC-2_28	792.85757850315	-0.311822570766407	0.408217844860199	-0.763863154667322	0.444948796506882	0.999852930663829
Ala-AGC-2_29	639.1271791039	-0.0398263404313794	0.428482879077118	-0.092947332031466	0.925945402949109	0.999852930663829
Ala-AGC-2_30	713.08016433494	0.0334237444115959	0.414638237307948	0.0806094117817031	0.935752581046903	0.999852930663829
Ala-AGC-2_31	813.868979649899	0.155882156382247	0.419972047972899	0.371172693836772	0.710508909898718	0.999852930663829
Ala-AGC-2_32	891.922660469015	0.049987462913939	0.405663645260074	0.123223915916576	0.90192978772526	0.999852930663829
Ala-AGC-2_33	896.507677914767	-0.0838920125685668	0.406637312134685	-0.206306726080219	0.836551324896075	0.999852930663829
Ala-AGC-2_34	978.700083068138	-0.187672765498621	0.412641912711675	-0.454807812093856	0.649247509546617	0.999852930663829
Ala-AGC-2_35	727.452736226847	-0.118145554043986	0.41666177974429	-0.283552655385127	0.776753223906398	0.999852930663829
Ala-AGC-2_36	807.271531890823	-0.00662163214503379	0.409395278369379	-0.016174178098506	0.987095435661667	0.999852930663829
Ala-AGC-2_37	1011.07624554157	-0.0350237972511869	0.404559666266771	-0.0865726372932387	0.93101121649586	0.999852930663829
Ala-AGC-2_38	742.583303819931	0.0733606898921325	0.414214666796959	0.17710790025717	0.859423636518181	0.999852930663829
Ala-AGC-2_39	739.284664290809	0.142725193367979	0.410732619377072	0.347489307239439	0.728223750230293	0.999852930663829
Ala-AGC-2_40	947.638698383832	0.0607547887482528	0.407338456738311	0.149150633197601	0.881434773164585	0.999852930663829
Ala-AGC-2_41	1006.83424033304	-0.0446429530383254	0.404820198310369	-0.110278472330816	0.912188529711264	0.999852930663829
Ala-AGC-2_42	998.972883065156	0.127090467074506	0.406018382169198	0.313016534856157	0.754268099951082	0.999852930663829
