baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ala	5957.21254816407	-0.126287763488781	0.338576616661895	-0.372996117492937	0.709151333582751	0.886666628119744
Arg	11532.1850360966	-0.193870975729456	0.313371616677442	-0.6186615679652	0.536139333106895	0.886666628119744
Asn	3108.20888413322	-0.178392867338627	0.317046703794438	-0.562670626136807	0.573659189744444	0.886666628119744
Asp	8720.50914666509	-0.47932887891528	0.281969942301661	-1.69992898889371	0.0891442833813921	0.533507556758892
Cys	2569.77053009477	0.145335909755149	0.2785726138697	0.521716430543057	0.601867783023204	0.886666628119744
Gln	7076.85025627775	-0.126002826116271	0.272667916692655	-0.46211093569288	0.644001768383907	0.886666628119744
Glu	20640.9291837488	0.280305900135026	0.4020942909309	0.697114847082462	0.485730923326533	0.886666628119744
Gly	28507.2933541073	0.131015702478111	0.18089255826568	0.724273589440236	0.468897787781369	0.886666628119744
His	3496.95940424595	-0.372018220414887	0.243226506910139	-1.52951347754351	0.126137200508681	0.533507556758892
Ile	3113.27068859828	0.0749621602317648	0.319842096944636	0.23437240109372	0.814695882743214	0.896165471017535
Leu	18017.0453080541	0.536892108108642	0.330629244381011	1.62384942419049	0.104407948814104	0.533507556758892
Lys	5907.97079678357	0.176276615047779	0.293721809741219	0.600148198743179	0.548407472956829	0.886666628119744
Met	1070.72080719354	0.51505163593525	0.278341756514251	1.85042892013538	0.0642517539625377	0.533507556758892
Phe	1454.34643574964	0.14525211120247	0.362023844987304	0.401222497395341	0.688256318544935	0.886666628119744
Pro	6971.77354609247	0.108897443498495	0.294826008301913	0.36936172668654	0.711858121827658	0.886666628119744
SeC	119.852699747773	0.600865853578881	0.412794800628912	1.45560421948977	0.145502060934243	0.533507556758892
Ser	18324.0137206935	0.108362905267384	0.379735464673224	0.285364195205295	0.775365135661875	0.896165471017535
Thr	5094.0943711135	0.0249028917181803	0.239961576710214	0.10377866348267	0.917344999101089	0.961028094296379
Trp	966.711940521254	-0.254972887448013	0.298377974694227	-0.85452985499116	0.392811474683411	0.886666628119744
Tyr	753.221434788667	0.00659392221858107	0.325265012708463	0.0202724607964252	0.983826024372288	0.983826024372288
Val	13035.3849654847	0.161201445026554	0.459030068838365	0.351178399782164	0.725454513916154	0.886666628119744
iMet	19474.4342228537	0.861711926706798	0.377620121099253	2.28195447901016	0.0224920279189356	0.494824614216584
